,test_path,labels,pred,label_score,pred_score
1843,./test/rusak/F_21680.jpeg,rusak,rusak,1,1
3098,./test/rusak/Japan_012000.jpg,rusak,rusak,1,1
1466,./test/rusak/China_Drone_001927.jpg,rusak,rusak,1,1
319,./test/normal/India_003963.jpg,normal,rusak,0,1
184,./test/normal/India_000311.jpg,normal,rusak,0,1
4095,./test/rusak/X_18540.jpeg,rusak,rusak,1,1
3802,./test/rusak/United_States_002127.jpg,rusak,rusak,1,1
2905,./test/rusak/Japan_009310.jpg,rusak,rusak,1,1
3048,./test/rusak/Japan_011294.jpg,rusak,rusak,1,1
2028,./test/rusak/India_003980.jpg,rusak,rusak,1,1
839,./test/normal/Norway_003288.jpg,normal,normal,0,0
3561,./test/rusak/P_40320.jpeg,rusak,rusak,1,1
539,./test/normal/India_009387.jpg,normal,normal,0,0
1154,./test/normal/Norway_007770.jpg,normal,normal,0,0
801,./test/normal/Norway_002669.jpg,normal,rusak,0,1
2245,./test/rusak/India_009351.jpg,rusak,rusak,1,1
2891,./test/rusak/Japan_009193.jpg,rusak,rusak,1,1
1135,./test/normal/Norway_007413.jpg,normal,rusak,0,1
210,./test/normal/India_001210.jpg,normal,normal,0,0
3093,./test/rusak/Japan_011948.jpg,rusak,rusak,1,1
2512,./test/rusak/Japan_003800.jpg,rusak,rusak,1,1
65,./test/normal/Czech_001283.jpg,normal,normal,0,0
863,./test/normal/Norway_003550.jpg,normal,normal,0,0
3122,./test/rusak/Japan_012430.jpg,rusak,rusak,1,1
3633,./test/rusak/United_States_000421.jpg,rusak,rusak,1,1
4116,./test/rusak/X_9100.jpeg,rusak,rusak,1,1
1132,./test/normal/Norway_007361.jpg,normal,normal,0,0
3439,./test/rusak/Norway_006123.jpg,rusak,rusak,1,1
1026,./test/normal/Norway_005922.jpg,normal,normal,0,0
2328,./test/rusak/Japan_000897.jpg,rusak,rusak,1,1
341,./test/normal/India_004688.jpg,normal,normal,0,0
3244,./test/rusak/Norway_000573.jpg,rusak,rusak,1,1
875,./test/normal/Norway_003697.jpg,normal,normal,0,0
1506,./test/rusak/China_Drone_002374.jpg,rusak,rusak,1,1
372,./test/normal/India_005139.jpg,normal,normal,0,0
2624,./test/rusak/Japan_005246.jpg,rusak,rusak,1,1
2259,./test/rusak/India_009735.jpg,rusak,rusak,1,1
2568,./test/rusak/Japan_004554.jpg,rusak,rusak,1,1
889,./test/normal/Norway_003914.jpg,normal,normal,0,0
3674,./test/rusak/United_States_000735.jpg,rusak,rusak,1,1
2824,./test/rusak/Japan_008321.jpg,rusak,rusak,1,1
3174,./test/rusak/Japan_013009.jpg,rusak,rusak,1,1
1325,./test/rusak/China_Drone_000590.jpg,rusak,rusak,1,1
2402,./test/rusak/Japan_002163.jpg,rusak,rusak,1,1
3667,./test/rusak/United_States_000678.jpg,rusak,rusak,1,1
96,./test/normal/Czech_001898.jpg,normal,normal,0,0
2794,./test/rusak/Japan_007876.jpg,rusak,rusak,1,1
2637,./test/rusak/Japan_005420.jpg,rusak,rusak,1,1
2869,./test/rusak/Japan_008872.jpg,rusak,rusak,1,1
3914,./test/rusak/United_States_003356.jpg,rusak,rusak,1,1
129,./test/normal/Czech_002617.jpg,normal,normal,0,0
2561,./test/rusak/Japan_004437.jpg,rusak,rusak,1,1
2119,./test/rusak/India_006297.jpg,rusak,rusak,1,1
1635,./test/rusak/China_MotorBike_001166.jpg,rusak,rusak,1,1
1985,./test/rusak/India_002889.jpg,rusak,rusak,1,1
4106,./test/rusak/X_25840.jpeg,rusak,rusak,1,1
2808,./test/rusak/Japan_008060.jpg,rusak,rusak,1,1
3381,./test/rusak/Norway_004467.jpg,rusak,normal,1,0
3599,./test/rusak/United_States_000065.jpg,rusak,rusak,1,1
370,./test/normal/India_005111.jpg,normal,normal,0,0
1788,./test/rusak/Czech_002633.jpg,rusak,normal,1,0
2504,./test/rusak/Japan_003637.jpg,rusak,rusak,1,1
2116,./test/rusak/India_006192.jpg,rusak,rusak,1,1
1820,./test/rusak/Czech_003536.jpg,rusak,normal,1,0
994,./test/normal/Norway_005611.jpg,normal,normal,0,0
881,./test/normal/Norway_003834.jpg,normal,normal,0,0
737,./test/normal/Norway_001573.jpg,normal,normal,0,0
231,./test/normal/India_001756.jpg,normal,normal,0,0
377,./test/normal/India_005293.jpg,normal,rusak,0,1
3450,./test/rusak/Norway_006514.jpg,rusak,rusak,1,1
3195,./test/rusak/K_12660.jpeg,rusak,rusak,1,1
432,./test/normal/India_006681.jpg,normal,normal,0,0
1361,./test/rusak/China_Drone_000886.jpg,rusak,rusak,1,1
3727,./test/rusak/United_States_001421.jpg,rusak,rusak,1,1
1378,./test/rusak/China_Drone_001074.jpg,rusak,rusak,1,1
1591,./test/rusak/China_MotorBike_000750.jpg,rusak,rusak,1,1
1143,./test/normal/Norway_007579.jpg,normal,normal,0,0
2643,./test/rusak/Japan_005562.jpg,rusak,rusak,1,1
172,./test/normal/India_000047.jpg,normal,rusak,0,1
1876,./test/rusak/India_000158.jpg,rusak,rusak,1,1
2654,./test/rusak/Japan_005669.jpg,rusak,rusak,1,1
814,./test/normal/Norway_002952.jpg,normal,normal,0,0
3255,./test/rusak/Norway_000785.jpg,rusak,normal,1,0
2266,./test/rusak/Japan_000072.jpg,rusak,rusak,1,1
948,./test/normal/Norway_004801.jpg,normal,rusak,0,1
16,./test/normal/Czech_000436.jpg,normal,normal,0,0
2026,./test/rusak/India_003944.jpg,rusak,rusak,1,1
2020,./test/rusak/India_003878.jpg,rusak,rusak,1,1
4126,./test/rusak/Y_28770.jpeg,rusak,rusak,1,1
367,./test/normal/India_005100.jpg,normal,rusak,0,1
1406,./test/rusak/China_Drone_001343.jpg,rusak,rusak,1,1
3812,./test/rusak/United_States_002278.jpg,rusak,rusak,1,1
3967,./test/rusak/United_States_003865.jpg,rusak,rusak,1,1
3801,./test/rusak/United_States_002119.jpg,rusak,rusak,1,1
2944,./test/rusak/Japan_009858.jpg,rusak,rusak,1,1
3600,./test/rusak/United_States_000074.jpg,rusak,rusak,1,1
1848,./test/rusak/F_35330.jpeg,rusak,rusak,1,1
3247,./test/rusak/Norway_000653.jpg,rusak,normal,1,0
3364,./test/rusak/Norway_004011.jpg,rusak,rusak,1,1
1935,./test/rusak/India_001668.jpg,rusak,rusak,1,1
4068,./test/rusak/United_States_004755.jpg,rusak,rusak,1,1
1624,./test/rusak/China_MotorBike_001007.jpg,rusak,rusak,1,1
3388,./test/rusak/Norway_004558.jpg,rusak,rusak,1,1
542,./test/normal/India_009405.jpg,normal,rusak,0,1
2725,./test/rusak/Japan_006891.jpg,rusak,rusak,1,1
2454,./test/rusak/Japan_002931.jpg,rusak,rusak,1,1
1459,./test/rusak/China_Drone_001840.jpg,rusak,rusak,1,1
1668,./test/rusak/China_MotorBike_001476.jpg,rusak,rusak,1,1
1903,./test/rusak/India_000860.jpg,rusak,rusak,1,1
552,./test/normal/India_009726.jpg,normal,normal,0,0
362,./test/normal/India_005023.jpg,normal,rusak,0,1
549,./test/normal/India_009662.jpg,normal,rusak,0,1
3096,./test/rusak/Japan_011977.jpg,rusak,rusak,1,1
81,./test/normal/Czech_001666.jpg,normal,normal,0,0
1730,./test/rusak/Czech_000677.jpg,rusak,normal,1,0
3985,./test/rusak/United_States_004011.jpg,rusak,rusak,1,1
355,./test/normal/India_004931.jpg,normal,normal,0,0
2083,./test/rusak/India_005433.jpg,rusak,normal,1,0
2449,./test/rusak/Japan_002843.jpg,rusak,rusak,1,1
2690,./test/rusak/Japan_006348.jpg,rusak,rusak,1,1
2823,./test/rusak/Japan_008306.jpg,rusak,rusak,1,1
554,./test/normal/India_009745.jpg,normal,rusak,0,1
693,./test/normal/Norway_000886.jpg,normal,normal,0,0
3171,./test/rusak/Japan_012982.jpg,rusak,rusak,1,1
649,./test/normal/Norway_000204.jpg,normal,rusak,0,1
3449,./test/rusak/Norway_006508.jpg,rusak,rusak,1,1
3525,./test/rusak/N_38070.jpeg,rusak,rusak,1,1
420,./test/normal/India_006434.jpg,normal,rusak,0,1
2641,./test/rusak/Japan_005516.jpg,rusak,rusak,1,1
3275,./test/rusak/Norway_001397.jpg,rusak,rusak,1,1
3659,./test/rusak/United_States_000621.jpg,rusak,rusak,1,1
1229,./test/rusak/AX_5860.jpeg,rusak,rusak,1,1
1089,./test/normal/Norway_006793.jpg,normal,normal,0,0
2754,./test/rusak/Japan_007283.jpg,rusak,rusak,1,1
2746,./test/rusak/Japan_007208.jpg,rusak,rusak,1,1
3106,./test/rusak/Japan_012144.jpg,rusak,rusak,1,1
3254,./test/rusak/Norway_000773.jpg,rusak,rusak,1,1
2305,./test/rusak/Japan_000600.jpg,rusak,rusak,1,1
960,./test/normal/Norway_005031.jpg,normal,normal,0,0
1164,./test/normal/Norway_007991.jpg,normal,rusak,0,1
371,./test/normal/India_005117.jpg,normal,rusak,0,1
3773,./test/rusak/United_States_001866.jpg,rusak,rusak,1,1
3401,./test/rusak/Norway_004919.jpg,rusak,rusak,1,1
1575,./test/rusak/China_MotorBike_000565.jpg,rusak,rusak,1,1
1484,./test/rusak/China_Drone_002123.jpg,rusak,rusak,1,1
2548,./test/rusak/Japan_004321.jpg,rusak,normal,1,0
3811,./test/rusak/United_States_002276.jpg,rusak,rusak,1,1
1858,./test/rusak/F_5860.jpeg,rusak,rusak,1,1
258,./test/normal/India_002552.jpg,normal,rusak,0,1
769,./test/normal/Norway_002185.jpg,normal,rusak,0,1
2061,./test/rusak/India_004819.jpg,rusak,rusak,1,1
3020,./test/rusak/Japan_010880.jpg,rusak,rusak,1,1
2018,./test/rusak/India_003838.jpg,rusak,rusak,1,1
3491,./test/rusak/Norway_007336.jpg,rusak,rusak,1,1
114,./test/normal/Czech_002391.jpg,normal,normal,0,0
1816,./test/rusak/Czech_003448.jpg,rusak,normal,1,0
1594,./test/rusak/China_MotorBike_000782.jpg,rusak,rusak,1,1
957,./test/normal/Norway_004989.jpg,normal,normal,0,0
2289,./test/rusak/Japan_000400.jpg,rusak,rusak,1,1
3144,./test/rusak/Japan_012666.jpg,rusak,rusak,1,1
679,./test/normal/Norway_000672.jpg,normal,normal,0,0
2325,./test/rusak/Japan_000843.jpg,rusak,rusak,1,1
56,./test/normal/Czech_001148.jpg,normal,normal,0,0
4070,./test/rusak/United_States_004761.jpg,rusak,rusak,1,1
435,./test/normal/India_006728.jpg,normal,rusak,0,1
1057,./test/normal/Norway_006288.jpg,normal,normal,0,0
155,./test/normal/Czech_003341.jpg,normal,normal,0,0
3025,./test/rusak/Japan_010983.jpg,rusak,rusak,1,1
1016,./test/normal/Norway_005817.jpg,normal,rusak,0,1
60,./test/normal/Czech_001182.jpg,normal,rusak,0,1
2077,./test/rusak/India_005257.jpg,rusak,normal,1,0
782,./test/normal/Norway_002413.jpg,normal,normal,0,0
35,./test/normal/Czech_000819.jpg,normal,normal,0,0
3577,./test/rusak/Q_7940.jpeg,rusak,rusak,1,1
1650,./test/rusak/China_MotorBike_001312.jpg,rusak,rusak,1,1
1060,./test/normal/Norway_006321.jpg,normal,normal,0,0
358,./test/normal/India_004946.jpg,normal,normal,0,0
1123,./test/normal/Norway_007223.jpg,normal,rusak,0,1
4133,./test/rusak/Y_30660.jpeg,rusak,rusak,1,1
3589,./test/rusak/United_States_000006.jpg,rusak,rusak,1,1
524,./test/normal/India_008968.jpg,normal,rusak,0,1
1200,./test/rusak/AD_4710.jpeg,rusak,rusak,1,1
2785,./test/rusak/Japan_007744.jpg,rusak,rusak,1,1
3313,./test/rusak/Norway_002314.jpg,rusak,rusak,1,1
265,./test/normal/India_002643.jpg,normal,rusak,0,1
1585,./test/rusak/China_MotorBike_000693.jpg,rusak,rusak,1,1
1664,./test/rusak/China_MotorBike_001430.jpg,rusak,rusak,1,1
1968,./test/rusak/India_002429.jpg,rusak,rusak,1,1
1518,./test/rusak/China_MotorBike_000065.jpg,rusak,rusak,1,1
2958,./test/rusak/Japan_010003.jpg,rusak,rusak,1,1
3334,./test/rusak/Norway_003209.jpg,rusak,rusak,1,1
3027,./test/rusak/Japan_011024.jpg,rusak,rusak,1,1
2514,./test/rusak/Japan_003840.jpg,rusak,rusak,1,1
336,./test/normal/India_004498.jpg,normal,normal,0,0
2596,./test/rusak/Japan_004829.jpg,rusak,rusak,1,1
3691,./test/rusak/United_States_000978.jpg,rusak,rusak,1,1
1156,./test/normal/Norway_007865.jpg,normal,rusak,0,1
887,./test/normal/Norway_003903.jpg,normal,rusak,0,1
494,./test/normal/India_008433.jpg,normal,normal,0,0
580,./test/normal/Japan_003270.jpg,normal,normal,0,0
3922,./test/rusak/United_States_003427.jpg,rusak,rusak,1,1
3019,./test/rusak/Japan_010862.jpg,rusak,rusak,1,1
3229,./test/rusak/Norway_000212.jpg,rusak,rusak,1,1
2479,./test/rusak/Japan_003304.jpg,rusak,rusak,1,1
1189,./test/rusak/AC_4740.jpeg,rusak,rusak,1,1
2652,./test/rusak/Japan_005644.jpg,rusak,normal,1,0
3475,./test/rusak/Norway_007072.jpg,rusak,rusak,1,1
212,./test/normal/India_001273.jpg,normal,rusak,0,1
3231,./test/rusak/Norway_000228.jpg,rusak,rusak,1,1
1064,./test/normal/Norway_006371.jpg,normal,normal,0,0
75,./test/normal/Czech_001461.jpg,normal,normal,0,0
3409,./test/rusak/Norway_005265.jpg,rusak,normal,1,0
1312,./test/rusak/China_Drone_000441.jpg,rusak,rusak,1,1
1031,./test/normal/Norway_005994.jpg,normal,rusak,0,1
3710,./test/rusak/United_States_001204.jpg,rusak,rusak,1,1
247,./test/normal/India_002197.jpg,normal,rusak,0,1
1595,./test/rusak/China_MotorBike_000785.jpg,rusak,rusak,1,1
3975,./test/rusak/United_States_003921.jpg,rusak,rusak,1,1
1500,./test/rusak/China_Drone_002298.jpg,rusak,rusak,1,1
1919,./test/rusak/India_001236.jpg,rusak,rusak,1,1
186,./test/normal/India_000336.jpg,normal,normal,0,0
2990,./test/rusak/Japan_010319.jpg,rusak,rusak,1,1
2015,./test/rusak/India_003817.jpg,rusak,rusak,1,1
2716,./test/rusak/Japan_006767.jpg,rusak,rusak,1,1
2845,./test/rusak/Japan_008621.jpg,rusak,rusak,1,1
2056,./test/rusak/India_004658.jpg,rusak,rusak,1,1
2932,./test/rusak/Japan_009735.jpg,rusak,rusak,1,1
1622,./test/rusak/China_MotorBike_001002.jpg,rusak,rusak,1,1
3684,./test/rusak/United_States_000886.jpg,rusak,rusak,1,1
1075,./test/normal/Norway_006632.jpg,normal,normal,0,0
2951,./test/rusak/Japan_009962.jpg,rusak,rusak,1,1
3696,./test/rusak/United_States_001033.jpg,rusak,rusak,1,1
3384,./test/rusak/Norway_004482.jpg,rusak,rusak,1,1
1781,./test/rusak/Czech_002453.jpg,rusak,normal,1,0
2422,./test/rusak/Japan_002444.jpg,rusak,rusak,1,1
1655,./test/rusak/China_MotorBike_001340.jpg,rusak,rusak,1,1
32,./test/normal/Czech_000790.jpg,normal,normal,0,0
3641,./test/rusak/United_States_000480.jpg,rusak,rusak,1,1
1124,./test/normal/Norway_007227.jpg,normal,normal,0,0
3683,./test/rusak/United_States_000875.jpg,rusak,rusak,1,1
445,./test/normal/India_006911.jpg,normal,rusak,0,1
3655,./test/rusak/United_States_000616.jpg,rusak,rusak,1,1
464,./test/normal/India_007532.jpg,normal,rusak,0,1
3809,./test/rusak/United_States_002240.jpg,rusak,rusak,1,1
4150,./test/rusak/Y_41060.jpeg,rusak,rusak,1,1
2179,./test/rusak/India_008107.jpg,rusak,rusak,1,1
1681,./test/rusak/China_MotorBike_001597.jpg,rusak,rusak,1,1
2314,./test/rusak/Japan_000698.jpg,rusak,rusak,1,1
1809,./test/rusak/Czech_003316.jpg,rusak,rusak,1,1
2800,./test/rusak/Japan_007959.jpg,rusak,rusak,1,1
1946,./test/rusak/India_001881.jpg,rusak,rusak,1,1
3584,./test/rusak/R_6070.jpeg,rusak,rusak,1,1
2581,./test/rusak/Japan_004714.jpg,rusak,rusak,1,1
243,./test/normal/India_002092.jpg,normal,normal,0,0
1704,./test/rusak/China_MotorBike_001850.jpg,rusak,rusak,1,1
401,./test/normal/India_005985.jpg,normal,rusak,0,1
2032,./test/rusak/India_004151.jpg,rusak,rusak,1,1
1984,./test/rusak/India_002881.jpg,rusak,rusak,1,1
3391,./test/rusak/Norway_004679.jpg,rusak,normal,1,0
4142,./test/rusak/Y_35020.jpeg,rusak,rusak,1,1
3044,./test/rusak/Japan_011266.jpg,rusak,rusak,1,1
2695,./test/rusak/Japan_006468.jpg,rusak,rusak,1,1
450,./test/normal/India_007089.jpg,normal,rusak,0,1
1227,./test/rusak/AX_4980.jpeg,rusak,rusak,1,1
3328,./test/rusak/Norway_002826.jpg,rusak,rusak,1,1
3293,./test/rusak/Norway_001829.jpg,rusak,rusak,1,1
2333,./test/rusak/Japan_000993.jpg,rusak,rusak,1,1
471,./test/normal/India_007895.jpg,normal,normal,0,0
3090,./test/rusak/Japan_011834.jpg,rusak,rusak,1,1
2819,./test/rusak/Japan_008281.jpg,rusak,rusak,1,1
3869,./test/rusak/United_States_002874.jpg,rusak,rusak,1,1
3676,./test/rusak/United_States_000768.jpg,rusak,rusak,1,1
1674,./test/rusak/China_MotorBike_001562.jpg,rusak,rusak,1,1
2910,./test/rusak/Japan_009369.jpg,rusak,rusak,1,1
3363,./test/rusak/Norway_004002.jpg,rusak,rusak,1,1
1787,./test/rusak/Czech_002628.jpg,rusak,rusak,1,1
2809,./test/rusak/Japan_008065.jpg,rusak,rusak,1,1
1833,./test/rusak/F_1020.jpeg,rusak,rusak,1,1
611,./test/normal/Japan_009308.jpg,normal,rusak,0,1
1407,./test/rusak/China_Drone_001360.jpg,rusak,rusak,1,1
2474,./test/rusak/Japan_003252.jpg,rusak,rusak,1,1
373,./test/normal/India_005160.jpg,normal,rusak,0,1
3627,./test/rusak/United_States_000371.jpg,rusak,rusak,1,1
2921,./test/rusak/Japan_009563.jpg,rusak,rusak,1,1
3314,./test/rusak/Norway_002331.jpg,rusak,normal,1,0
2122,./test/rusak/India_006360.jpg,rusak,rusak,1,1
3214,./test/rusak/M_1600.jpeg,rusak,rusak,1,1
3605,./test/rusak/United_States_000088.jpg,rusak,rusak,1,1
3267,./test/rusak/Norway_001120.jpg,rusak,rusak,1,1
2961,./test/rusak/Japan_010049.jpg,rusak,rusak,1,1
2726,./test/rusak/Japan_006932.jpg,rusak,rusak,1,1
2321,./test/rusak/Japan_000797.jpg,rusak,rusak,1,1
1218,./test/rusak/AX_1400.jpeg,rusak,rusak,1,1
1776,./test/rusak/Czech_002393.jpg,rusak,normal,1,0
1498,./test/rusak/China_Drone_002233.jpg,rusak,rusak,1,1
3708,./test/rusak/United_States_001171.jpg,rusak,rusak,1,1
3944,./test/rusak/United_States_003670.jpg,rusak,rusak,1,1
2097,./test/rusak/India_005672.jpg,rusak,rusak,1,1
1729,./test/rusak/Czech_000666.jpg,rusak,rusak,1,1
540,./test/normal/India_009396.jpg,normal,rusak,0,1
110,./test/normal/Czech_002295.jpg,normal,normal,0,0
1631,./test/rusak/China_MotorBike_001116.jpg,rusak,rusak,1,1
510,./test/normal/India_008747.jpg,normal,rusak,0,1
1613,./test/rusak/China_MotorBike_000937.jpg,rusak,rusak,1,1
1995,./test/rusak/India_003288.jpg,rusak,rusak,1,1
3751,./test/rusak/United_States_001648.jpg,rusak,rusak,1,1
2045,./test/rusak/India_004434.jpg,rusak,rusak,1,1
2092,./test/rusak/India_005568.jpg,rusak,rusak,1,1
3370,./test/rusak/Norway_004132.jpg,rusak,normal,1,0
1719,./test/rusak/Czech_000215.jpg,rusak,rusak,1,1
1607,./test/rusak/China_MotorBike_000895.jpg,rusak,rusak,1,1
3335,./test/rusak/Norway_003269.jpg,rusak,rusak,1,1
78,./test/normal/Czech_001603.jpg,normal,rusak,0,1
3015,./test/rusak/Japan_010722.jpg,rusak,rusak,1,1
2317,./test/rusak/Japan_000765.jpg,rusak,rusak,1,1
1996,./test/rusak/India_003345.jpg,rusak,rusak,1,1
2950,./test/rusak/Japan_009958.jpg,rusak,rusak,1,1
2874,./test/rusak/Japan_008968.jpg,rusak,rusak,1,1
313,./test/normal/India_003844.jpg,normal,rusak,0,1
4067,./test/rusak/United_States_004749.jpg,rusak,rusak,1,1
1307,./test/rusak/China_Drone_000415.jpg,rusak,rusak,1,1
911,./test/normal/Norway_004186.jpg,normal,rusak,0,1
697,./test/normal/Norway_000946.jpg,normal,normal,0,0
2386,./test/rusak/Japan_001909.jpg,rusak,rusak,1,1
466,./test/normal/India_007765.jpg,normal,normal,0,0
1019,./test/normal/Norway_005848.jpg,normal,normal,0,0
363,./test/normal/India_005032.jpg,normal,rusak,0,1
3178,./test/rusak/Japan_013046.jpg,rusak,rusak,1,1
1842,./test/rusak/F_20810.jpeg,rusak,rusak,1,1
3973,./test/rusak/United_States_003907.jpg,rusak,rusak,1,1
1344,./test/rusak/China_Drone_000750.jpg,rusak,rusak,1,1
1360,./test/rusak/China_Drone_000879.jpg,rusak,rusak,1,1
3616,./test/rusak/United_States_000284.jpg,rusak,rusak,1,1
2069,./test/rusak/India_005006.jpg,rusak,rusak,1,1
3503,./test/rusak/Norway_007539.jpg,rusak,rusak,1,1
4129,./test/rusak/Y_29050.jpeg,rusak,rusak,1,1
1524,./test/rusak/China_MotorBike_000123.jpg,rusak,rusak,1,1
1034,./test/normal/Norway_006014.jpg,normal,rusak,0,1
2733,./test/rusak/Japan_007042.jpg,rusak,rusak,1,1
3767,./test/rusak/United_States_001820.jpg,rusak,rusak,1,1
3050,./test/rusak/Japan_011311.jpg,rusak,rusak,1,1
83,./test/normal/Czech_001713.jpg,normal,rusak,0,1
79,./test/normal/Czech_001634.jpg,normal,rusak,0,1
662,./test/normal/Norway_000337.jpg,normal,normal,0,0
1439,./test/rusak/China_Drone_001653.jpg,rusak,rusak,1,1
324,./test/normal/India_004166.jpg,normal,rusak,0,1
919,./test/normal/Norway_004323.jpg,normal,normal,0,0
1440,./test/rusak/China_Drone_001654.jpg,rusak,rusak,1,1
3434,./test/rusak/Norway_006015.jpg,rusak,normal,1,0
3242,./test/rusak/Norway_000515.jpg,rusak,normal,1,0
3003,./test/rusak/Japan_010510.jpg,rusak,rusak,1,1
2253,./test/rusak/India_009528.jpg,rusak,rusak,1,1
2376,./test/rusak/Japan_001706.jpg,rusak,rusak,1,1
808,./test/normal/Norway_002829.jpg,normal,rusak,0,1
1510,./test/rusak/China_MotorBike_000001.jpg,rusak,rusak,1,1
3650,./test/rusak/United_States_000590.jpg,rusak,rusak,1,1
2576,./test/rusak/Japan_004655.jpg,rusak,rusak,1,1
656,./test/normal/Norway_000263.jpg,normal,normal,0,0
1921,./test/rusak/India_001251.jpg,rusak,rusak,1,1
1442,./test/rusak/China_Drone_001656.jpg,rusak,rusak,1,1
4019,./test/rusak/United_States_004312.jpg,rusak,rusak,1,1
858,./test/normal/Norway_003525.jpg,normal,rusak,0,1
1803,./test/rusak/Czech_003127.jpg,rusak,normal,1,0
3542,./test/rusak/P_26610.jpeg,rusak,rusak,1,1
3461,./test/rusak/Norway_006753.jpg,rusak,rusak,1,1
3704,./test/rusak/United_States_001143.jpg,rusak,rusak,1,1
844,./test/normal/Norway_003324.jpg,normal,normal,0,0
833,./test/normal/Norway_003230.jpg,normal,normal,0,0
2927,./test/rusak/Japan_009643.jpg,rusak,rusak,1,1
1614,./test/rusak/China_MotorBike_000944.jpg,rusak,rusak,1,1
213,./test/normal/India_001328.jpg,normal,normal,0,0
2520,./test/rusak/Japan_003912.jpg,rusak,rusak,1,1
3739,./test/rusak/United_States_001532.jpg,rusak,rusak,1,1
131,./test/normal/Czech_002679.jpg,normal,normal,0,0
439,./test/normal/India_006877.jpg,normal,normal,0,0
4161,./test/rusak/Y_47350.jpeg,rusak,rusak,1,1
3628,./test/rusak/United_States_000372.jpg,rusak,rusak,1,1
2421,./test/rusak/Japan_002440.jpg,rusak,rusak,1,1
2524,./test/rusak/Japan_003952.jpg,rusak,rusak,1,1
2952,./test/rusak/Japan_009972.jpg,rusak,rusak,1,1
1609,./test/rusak/China_MotorBike_000904.jpg,rusak,rusak,1,1
853,./test/normal/Norway_003464.jpg,normal,normal,0,0
448,./test/normal/India_006992.jpg,normal,rusak,0,1
3793,./test/rusak/United_States_002009.jpg,rusak,rusak,1,1
3414,./test/rusak/Norway_005388.jpg,rusak,normal,1,0
3889,./test/rusak/United_States_003030.jpg,rusak,rusak,1,1
3438,./test/rusak/Norway_006094.jpg,rusak,rusak,1,1
1727,./test/rusak/Czech_000650.jpg,rusak,normal,1,0
103,./test/normal/Czech_002189.jpg,normal,normal,0,0
4040,./test/rusak/United_States_004506.jpg,rusak,rusak,1,1
2832,./test/rusak/Japan_008464.jpg,rusak,rusak,1,1
523,./test/normal/India_008964.jpg,normal,rusak,0,1
3017,./test/rusak/Japan_010772.jpg,rusak,rusak,1,1
1102,./test/normal/Norway_006997.jpg,normal,rusak,0,1
1821,./test/rusak/Czech_003562.jpg,rusak,normal,1,0
1415,./test/rusak/China_Drone_001411.jpg,rusak,rusak,1,1
165,./test/normal/Czech_003495.jpg,normal,rusak,0,1
3640,./test/rusak/United_States_000477.jpg,rusak,rusak,1,1
907,./test/normal/Norway_004147.jpg,normal,rusak,0,1
2662,./test/rusak/Japan_005807.jpg,rusak,rusak,1,1
2397,./test/rusak/Japan_002098.jpg,rusak,rusak,1,1
3563,./test/rusak/P_810.jpeg,rusak,rusak,1,1
2419,./test/rusak/Japan_002411.jpg,rusak,rusak,1,1
1860,./test/rusak/F_6670.jpeg,rusak,rusak,1,1
3585,./test/rusak/R_7630.jpeg,rusak,rusak,1,1
2555,./test/rusak/Japan_004379.jpg,rusak,rusak,1,1
1741,./test/rusak/Czech_001010.jpg,rusak,normal,1,0
2499,./test/rusak/Japan_003586.jpg,rusak,rusak,1,1
395,./test/normal/India_005798.jpg,normal,rusak,0,1
625,./test/normal/Japan_011249.jpg,normal,rusak,0,1
695,./test/normal/Norway_000939.jpg,normal,normal,0,0
